timestamp,open,high,low,close,volume,bid,ask,body_size,body_percent,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,macd,macd_signal,macd_hist,rsi_14,slowk,slowd,atr,bb_upper,bb_middle,bb_lower,pattern_doji,pattern_hammer,pattern_hanging_man,pattern_engulfing,pattern_evening_star,pattern_morning_star,pattern_shooting_star,pattern_inverted_hammer,pattern_harami,pattern_three_outside,pattern_three_inside,pattern_dark_cloud_cover,pattern_piercing,pattern_spinning_top,pattern_marubozu,bullish_pattern,bearish_pattern,pattern_signal,adx,plus_di,minus_di,sar,cci,mfi,roc,willr,trix
2025-05-08 07:28:52.354074,1.128815,1.128815,1.128815,1.128815,1,1.12881,1.12882,0.0,0.0,1.1287829999999996,1.128795192715985,1.1287760000000002,1.1287870626701397,1.1287884999999993,1.1287801232212047,,,,,1.0957258441024464e-05,1.187945309373096e-05,-9.221946527064957e-07,56.33300019119817,100.00000000000001,68.51851851853228,2.7767748973988824e-05,1.1288505564578435,1.1287884999999993,1.1287264435421551,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.976692222007506,56.28339074803422,43.71660925196574,1.1288488835060935,58.89967637548886,75.00096896327572,0.0,-11.111111111193349,
2025-05-08 07:28:52.541126,1.128805,1.128805,1.128805,1.128805,1,1.1288,1.12881,0.0,0.0,1.1287949999999995,1.1287984618106566,1.1287740000000004,1.1287903240028416,1.1287909999999992,1.1287824924382328,,,,,1.1654666583593709e-05,1.183449579170351e-05,-1.7982920810980049e-07,54.81451163847076,95.23809523815567,87.30158730160748,2.6498624047264157e-05,1.1288514648947725,1.1287909999999992,1.128730535105226,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.872521808431582,54.759153215972276,45.24084678402769,1.1288458058359716,39.91228070225043,62.500692117391964,-0.0017717538147943301,-22.222222222139983,
2025-05-08 07:28:52.668360,1.128785,1.128785,1.128785,1.128785,1,1.12873,1.12884,0.0,0.0,1.1288029999999993,1.1287939745404376,1.1287790000000002,1.128789356002325,1.1287899999999993,1.1287827312536391,1.1287543000000002,1.1287543000000002,,,1.0472810666017907e-05,1.1562158766566389e-05,-1.089348100548482e-06,51.80670907468375,61.90476190482233,85.71428571432604,2.603443661532608e-05,1.1288501664604573,1.1287899999999993,1.1287298335395413,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.344645580322688,51.7411273074535,48.25887269254645,1.1288427897192521,1.6147635521367742,55.556157099412395,0.00442973771521693,-44.44444444452668,
2025-05-08 07:28:52.827772,1.128785,1.128785,1.128785,1.128785,1,1.12873,1.12884,0.0,0.0,1.1288009999999993,1.1287909830269585,1.1287830000000003,1.1287885640019022,1.1287889999999994,1.128782947324721,1.1287575000000003,1.1287555039215689,,,9.427506905357319e-06,1.1135228394324575e-05,-1.7077214889672563e-06,51.806709074683745,28.571428571488998,61.90476190482238,2.4174833999945645e-05,1.1288487996799061,1.1287889999999994,1.1287292003200926,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.854474797078714,51.74112730745352,48.25887269254645,1.128839833924867,6.8126520677400615,55.556157099412395,0.0035437587763142986,-44.44444444452668,
2025-05-08 07:28:55.345421,1.12883,1.12883,1.12883,1.12883,1,1.12879,1.12887,0.0,0.0,1.1288039999999993,1.128803988684639,1.1287915000000004,1.1287960978197382,1.1287897499999995,1.1287874285318904,1.1287616000000003,1.1287584253364094,,,1.2090844335954642e-05,1.132635158265059e-05,7.64492753304053e-07,57.84306317140271,33.33333333333334,41.2698412698816,2.5662345857097582e-05,1.128851189003721,1.1287897499999995,1.128728310996278,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.266157757343553,57.809018120393205,42.190981879606746,1.1288369372463698,108.58496151579732,60.00070872507004,0.00753048739972062,-0.0,
2025-05-08 07:28:58.101955,1.128795,1.128795,1.128795,1.128795,1,1.12879,1.1288,0.0,0.0,1.1287999999999994,1.128800992456426,1.1287915000000004,1.1287958982161495,1.1287912499999995,1.1287881496240912,1.1287650000000002,1.1287598596369424,,,1.124769452420793e-05,1.1310620170962058e-05,-6.29256467541286e-08,52.350796314687656,40.740740740777305,34.215167548533266,2.63293211530197e-05,1.1288516548965157,1.1287912499999995,1.1287308451034832,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.861549765890539,52.30082293850066,47.69917706149931,1.1288340985014425,34.14634146277735,50.000509397497915,0.0,-36.842105263182496,
2025-05-08 07:28:58.123892,1.128795,1.128795,1.128795,1.128795,1,1.12879,1.1288,0.0,0.0,1.1287979999999993,1.1287989949709507,1.1287965000000004,1.1287957349041222,1.1287907499999994,1.1287888020408445,1.1287680000000002,1.1287612376903957,,,1.0458928209722274e-05,1.1140281778714101e-05,-6.813535689918274e-07,52.350796314687656,48.14814814822126,40.74074074077735,2.4448655356375437e-05,1.1288508561716912,1.1287907499999994,1.1287306438283076,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.485842345255596,52.30082293850066,47.69917706149932,1.1288313165314137,27.753303963979285,55.55585085701404,0.004429698470409527,-41.17647058829676,
2025-05-08 07:28:58.261260,1.128795,1.128795,1.128795,1.128795,1,1.12879,1.1288,0.0,0.0,1.1287999999999996,1.1287976633139671,1.1288015000000002,1.128795601285191,1.1287897499999995,1.1287893923226688,1.1287704,1.128762561702537,,,9.721758838621142e-06,1.085657719069551e-05,-1.134818352074368e-06,52.350796314687656,22.22222222233189,37.0370370371102,2.2702322830920048e-05,1.1288488664203506,1.1287897499999995,1.1287306335796483,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.136971168951721,52.30082293850066,47.69917706149932,1.1288285902007853,20.28985507188304,50.00058137184929,0.004429698470409527,-41.17647058829676,
2025-05-08 07:28:58.350554,1.128795,1.128795,1.128795,1.128795,1,1.12879,1.1288,0.0,0.0,1.1288019999999996,1.1287967755426447,1.1288015000000002,1.1287954919606107,1.1287887499999996,1.1287899263871766,1.1287712,1.1287638337926336,,,9.033415213410834e-06,1.0491944795238574e-05,-1.4585295818277402e-06,52.35079631468766,14.81481481488793,28.39506172848041,2.108072834299719e-05,1.1288467909467526,1.1287887499999996,1.1287307090532466,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.813019362383837,52.30082293850066,47.69917706149932,1.1288259183967695,10.60606060569665,50.00058137184929,0.0,-41.17647058829676,
2025-05-08 07:28:58.502012,1.128795,1.128795,1.128795,1.128795,1,1.12879,1.1288,0.0,0.0,1.1287949999999998,1.1287961836950964,1.1287995000000004,1.128795402513227,1.1287877499999994,1.1287904095883978,1.128772,1.128765055996844,,,8.39116974971077e-06,1.0071789786133014e-05,-1.6806200364222441e-06,52.35079631468766,7.40740740744397,14.81481481488798,1.9574962032783103e-05,1.128844624888219,1.1287877499999994,1.12873087511178,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.512206970570803,52.30082293850066,47.69917706149931,1.1288233000288341,10.60606060569665,42.85781180195833,-0.0017717695104946252,-41.17647058829676,
2025-05-08 07:29:01.106688,1.128885,1.128885,1.128885,1.128885,1,1.12882,1.12895,0.0,0.0,1.1288129999999996,1.1288257891300642,1.1288065000000005,1.1288116929653675,1.1287912499999995,1.1287994181990266,1.1287746,1.1287697596832424,,,1.497184729526424e-05,1.105180128795926e-05,3.9200460073049804e-06,64.79998559190466,33.33333333333334,18.51851851855513,2.4605321887578843e-05,1.1288614550747251,1.1287912499999995,1.1287210449252738,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.017788799332024,64.79517628661394,35.20482371338605,1.128695,279.9999999987189,57.143643591070784,0.006201193286758944,-0.0,
2025-05-08 07:29:03.830624,1.128905,1.128905,1.128905,1.128905,1,1.12883,1.12898,0.0,0.0,1.1288349999999994,1.1288521927533761,1.1288165000000006,1.1288286578807554,1.1287952499999996,1.1288094736086431,1.1287776,1.1287750632250761,,,2.1552471044072874e-05,1.3151935239181983e-05,8.40053580489089e-06,66.87137164334129,66.66666666666667,35.80246913581471,2.4276370324189712e-05,1.1288802485380092,1.1287952499999996,1.12871025146199,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.712499304122161,66.87186793319695,33.12813206680302,1.1286988,235.64356435593504,62.50105889798202,0.008858926032395686,-0.0,
2025-05-08 07:29:03.888877,1.128905,1.128905,1.128905,1.128905,1,1.12883,1.12898,0.0,0.0,1.1288569999999993,1.1288697951689175,1.1288285000000005,1.1288425382660725,1.1288037499999997,1.128818571360201,1.1287826,1.1287801587848771,,,2.6462618185840725e-05,1.5814071828513733e-05,1.0648546357326992e-05,66.87137164334129,100.0,66.66666666666673,2.2542343872461876e-05,1.1288965872287724,1.1288037499999997,1.128710912771227,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.286159058570146,66.87186793319695,33.12813206680302,1.128707048,163.26326326326753,57.14424018770357,0.010630899595587273,-0.0,
2025-05-08 07:29:03.947067,1.128905,1.128905,1.128905,1.128905,1,1.12883,1.12898,0.0,0.0,1.128878999999999,1.1288815301126116,1.1288405000000004,1.1288538949449685,1.1288117499999997,1.1288268026592294,1.1287862000000002,1.1287850545188036,,,3.0008031266293145e-05,1.8652863716069617e-05,1.1355167550223528e-05,66.87137164334129,100.0,88.88888888888896,2.0932176453000312e-05,1.1289103540135732,1.1288117499999997,1.1287131459864261,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.747414544843272,66.87186793319697,33.128132066803026,1.12871496608,124.02142562796143,50.001734828189235,0.010630899595587273,-0.0,
2025-05-08 07:29:04.031309,1.128905,1.128905,1.128905,1.128905,1,1.12883,1.12898,0.0,0.0,1.128900999999999,1.1288893534084077,1.128848,1.128863186773156,1.1288197499999997,1.128834250025017,1.1287898,1.1287897582631643,,,3.24438046908071e-05,2.1411051911017113e-05,1.1032752779789986e-05,66.87137164334129,100.0,100.00000000000006,1.943702099207172e-05,1.1289213115661525,1.1288197499999997,1.1287181884338469,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.10429463923975,66.87186793319697,33.12813206680302,1.1287225674368,98.95945461050509,50.001734828189235,0.006644047376491713,-0.0,
2025-05-08 07:29:04.223663,1.128905,1.128905,1.128905,1.128905,1,1.12883,1.12898,0.0,0.0,1.128904999999999,1.1288945689389385,1.128859,1.1288707891780367,1.1288252499999998,1.1288409881178725,1.1287934000000002,1.1287942775469617,,,3.3982444215041596e-05,2.392533037182201e-05,1.0057113843219586e-05,66.8713716433413,66.66666666666667,88.88888888888896,1.804866234978088e-05,1.1289326033927332,1.1288252499999998,1.1287178966072664,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.36425472689362,66.87186793319697,33.128132066803026,1.128729864739328,82.10735586464371,60.001771730271756,0.00974490496503666,-0.0,
2025-05-08 07:29:06.857100,1.128835,1.128835,1.128835,1.128835,1,1.12883,1.12884,0.0,0.0,1.128890999999999,1.128874712625959,1.1288630000000002,1.1288642820547574,1.1288297499999997,1.1288404178209321,1.1287956000000001,1.1287958745059044,,,2.9216621116212593e-05,2.4983588520700128e-05,4.233032595512466e-06,51.50533447933876,33.333333333333336,66.66666666666673,2.1759472181940428e-05,1.1289306199698603,1.1288297499999997,1.1287288800301392,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.334956413366953,51.47703916876013,48.52296083123986,1.1287368701497549,-14.30584918954856,60.00124020020372,0.0035436018054779694,-58.33333333328707,
2025-05-08 07:29:09.505917,1.128895,1.128895,1.128895,1.128895,1,1.12884,1.12895,0.0,0.0,1.1288889999999991,1.1288814750839726,1.128873,1.1288698671357107,1.1288372499999997,1.1288456161237006,1.1287945000000001,1.1287997617801826,,,2.9936085969017867e-05,2.5974088010363675e-05,3.961997958654192e-06,59.99150503533684,28.57142857139836,42.85714285713286,2.4490938454655326e-05,1.1289340216422956,1.1288372499999997,1.1287404783577037,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5940639070469,59.98123066244309,40.018769337556904,1.1287435953437648,58.64661654116894,66.6679216228207,0.008859004513661617,-9.090909090964145,
2025-05-08 07:29:09.628303,1.128895,1.128895,1.128895,1.128895,1,1.12884,1.12895,0.0,0.0,1.1288869999999993,1.128885983389315,1.128883,1.1288744367473997,1.1288422499999997,1.1288503193500148,1.1287985,1.1288034966123324,,,3.015861728150604e-05,2.681099386459215e-05,3.3476234169138903e-06,59.991505035336836,57.14285714279672,39.68253968250954,2.2741585707894228e-05,1.1289401006554396,1.1288422499999997,1.1287443993445598,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.834663722606848,59.98123066244309,40.018769337556904,1.1287500515300142,51.41242937850633,60.00170082640673,0.008859004513661617,-9.090909090964145,
2025-05-08 07:29:09.673984,1.128845,1.128845,1.128845,1.128845,1,1.12884,1.12885,0.0,0.0,1.1288749999999994,1.1288723222595434,1.1288880000000001,1.1288690846115088,1.1288437499999997,1.1288498127452515,1.1288008999999999,1.1288051241961625,,,2.6000673241100003e-05,2.664892973989372e-05,-6.482564987937162e-07,51.3131983534652,61.90476190473169,49.20634920630899,2.4688615300179173e-05,1.1289408002504495,1.1288437499999997,1.1287466997495499,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.816900521493746,51.29298945351171,48.70701054648829,1.1287562494688137,-24.845679012019204,60.001169307796346,0.0044295022568308084,-54.54545454538115,
2025-05-08 07:29:09.706668,1.128845,1.128845,1.128845,1.128845,1,1.12884,1.12885,0.0,0.0,1.1288629999999995,1.1288632148396955,1.128884,1.1288647055912344,1.12884525,1.128849354388561,1.1288033,1.1288066879531757,,,2.2446720807867138e-05,2.5808487953488404e-05,-3.361767145621266e-06,51.3131983534652,38.888888888930005,52.645502645486204,2.2925142778737806e-05,1.1289413996222277,1.12884525,1.128749100377772,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.871834691888722,51.29298945351171,48.70701054648829,1.1287621994900612,-33.33333333318795,60.001169307796346,-0.003543319292909075,-54.54545454538115,
2025-05-08 07:29:09.911547,1.128845,1.128845,1.128845,1.128845,1,1.12884,1.12885,0.0,0.0,1.1288649999999993,1.1288571432264638,1.128878,1.1288611227564644,1.1288472499999997,1.1288489396848884,1.1288056999999998,1.1288081903863845,,,1.94064820544515e-05,2.4528086773681024e-05,-5.121604719229522e-06,51.3131983534652,10.317460317531646,37.037037037064515,2.1287632580256533e-05,1.128941614986698,1.1288472499999997,1.1287528850133015,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.994273564398343,51.29298945351171,48.70701054648829,1.1287679115104587,-43.74999999963939,60.001169307796346,-0.005314884777718465,-54.54545454538115,
2025-05-08 07:29:12.587674,1.128835,1.128835,1.128835,1.128835,1,1.12883,1.12884,0.0,0.0,1.1288529999999994,1.1288497621509759,1.1288710000000002,1.12885637316438,1.1288497499999997,1.1288476120958515,1.1288070999999997,1.1288092417437812,,,1.6005651326977954e-05,2.282359968434041e-05,-6.817948357362454e-06,49.52365600485677,5.555555555596674,18.253968254019508,2.0481373110242886e-05,1.128939942857472,1.1288497499999997,1.1287595571425273,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.065842658155717,49.501879561499216,50.498120438500784,1.1287733950500405,-74.37499999986328,50.00125494596349,-0.006200698907354862,-63.63636363634529,
2025-05-08 07:29:15.192597,1.128835,1.128835,1.128835,1.128835,1,1.12883,1.12884,0.0,0.0,1.1288409999999995,1.128844841433984,1.1288640000000003,1.1288524871344927,1.1288522499999996,1.1288464109438656,1.1288090999999998,1.128810251871476,,,1.315878222341027e-05,2.0890636192154382e-05,-7.731853968744112e-06,49.52365600485676,-1.1842378929335002e-15,5.291005291042838,1.9018417888082682e-05,1.1289377763255337,1.1288522499999996,1.1287667236744654,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.203728245216135,49.501879561499216,50.498120438500784,1.1287786592480389,-89.12037037036863,50.00125494596349,-0.006200698907354862,-100.0,
2025-05-08 07:29:15.342530,1.128835,1.128835,1.128835,1.128835,1,1.12883,1.12884,0.0,0.0,1.1288389999999997,1.1288415609559894,1.1288570000000004,1.128849307655494,1.1288524999999994,1.128845324187307,1.1288109,1.12881122238632,,,1.0778371589692526e-05,1.886818327166201e-05,-8.089811681969484e-06,49.52365600485677,-1.1842378929335002e-15,1.8518518518656224,1.7659959467505346e-05,1.1289377936322973,1.1288524999999994,1.1287672063677014,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.403193433200808,49.50187956149922,50.498120438500784,1.1287837128781173,-75.75757575777456,40.00131105368852,-0.006200698907354862,-100.0,
2025-05-08 07:29:15.386107,1.128835,1.128835,1.128835,1.128835,1,1.12883,1.12884,0.0,0.0,1.1288369999999996,1.1288393739706597,1.1288500000000004,1.128846706263586,1.1288544999999994,1.128844340931373,1.1288136999999998,1.1288121548417585,,,8.790547058046272e-06,1.6852656028938862e-05,-8.06210897089259e-06,49.52365600485676,-1.1842378929335002e-15,6.414621920056459e-14,1.6398533791254963e-05,1.1289361027097493,1.1288544999999994,1.1287728972902495,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.659839679186575,49.50187956149922,50.49812043850077,1.1287885643629927,-66.44591611490641,25.000941221284428,-0.006200698907354862,-100.0,
2025-05-08 07:29:15.447066,1.128835,1.128835,1.128835,1.128835,1,1.12883,1.12884,0.0,0.0,1.1288349999999998,1.1288379159804398,1.1288500000000004,1.128844577852025,1.1288564999999993,1.1288434513188614,1.1288155,1.128813050730317,,,7.132957501321258e-06,1.4908716323415342e-05,-7.775758822094084e-06,49.52365600485676,-1.1842378929335002e-15,6.414621920056459e-14,1.5227209949022465e-05,1.1289340306600681,1.1288564999999993,1.1287789693399304,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.969582621887644,49.50187956149922,50.498120438500784,1.128793221788473,-59.574468085161115,25.000941221284428,0.0,-100.0,
2025-05-08 07:29:15.620424,1.128835,1.128835,1.128835,1.128835,1,1.12883,1.12884,0.0,0.0,1.1288349999999998,1.1288369439869599,1.1288440000000004,1.128842836424384,1.1288584999999993,1.1288426464313508,1.1288173,1.1288139114859908,,,5.75298895966192e-06,1.3077570850664658e-05,-7.324581891002738e-06,49.52365600485676,-1.1842378929335002e-15,6.414621920056459e-14,1.413955209552086e-05,1.1289315137131377,1.1288584999999993,1.128785486286861,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.328629640110066,49.50187956149922,50.498120438500784,1.128797692916934,-54.56989247312064,25.000941221284428,-0.005314931858135807,-100.0,
2025-05-08 07:29:18.340242,1.128835,1.128835,1.128835,1.128835,1,1.12883,1.12884,0.0,0.0,1.1288349999999998,1.1288362959913065,1.1288380000000005,1.1288414116199506,1.1288604999999992,1.1288419181997935,1.1288190999999999,1.1288147384865401,,,4.606255897598999e-06,1.1383307860051526e-05,-6.777051962452527e-06,49.52365600485676,-1.1842378929335002e-15,6.414621920056459e-14,1.3129584088697943e-05,1.1289284632536445,1.1288604999999992,1.1287925367463538,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.733459014173743,49.50187956149923,50.498120438500784,1.1288019852002567,-51.33333333368875,25.000941221284428,-0.005314931858135807,-100.0,
2025-05-08 07:29:20.912773,1.128845,1.128845,1.128845,1.128845,1,1.12884,1.12885,0.0,0.0,1.1288369999999996,1.1288391973275378,1.1288380000000005,1.1288420640526868,1.128862999999999,1.128842211704575,1.1288211,1.1288159252125582,,,4.4530461664749055e-06,9.997255521336203e-06,-5.544209354861297e-06,52.31727238988484,33.333333333333336,11.111111111111176,1.290604236808134e-05,1.1289245142603057,1.128862999999999,1.1288014857396924,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.438219749166008,52.300054652032735,47.69994534796728,1.1288061057922465,-6.862745098635306,40.00067325094277,0.0,-83.33333333320998,
2025-05-08 07:29:21.027946,1.128845,1.128845,1.128845,1.128845,1,1.12884,1.12885,0.0,0.0,1.1288389999999997,1.128841131551692,1.1288380000000005,1.1288425978612893,1.1288609999999992,1.1288424772565204,1.1288211,1.1288170654003011,,,4.282263087462823e-06,8.854257034561526e-06,-4.571993947098703e-06,52.31727238988483,66.66666666666667,33.3333333333334,1.1984182198932673e-05,1.1289221228558435,1.1288609999999992,1.128799877144155,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.164069003087397,52.300054652032735,47.69994534796728,1.1288100615605567,-10.447761193940982,50.00066439002351,0.0,-83.33333333320998,
2025-05-08 07:29:21.072935,1.128845,1.128845,1.128845,1.128845,1,1.12884,1.12885,0.0,0.0,1.1288409999999995,1.1288424210344614,1.1288380000000005,1.128843034613782,1.1288579999999993,1.1288427175178042,1.1288228999999999,1.1288181608747991,,,4.0996579617758044e-06,7.903337220004381e-06,-3.8036792582285765e-06,52.31727238988483,100.0,66.66666666666673,1.1128169184723195e-05,1.1289160000284315,1.1288579999999993,1.128799999971567,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.909500453157258,52.300054652032735,47.69994534796727,1.1288138590981345,11.111111110412082,33.33343176264753,0.0,-83.33333333320998,
2025-05-08 07:29:21.148433,1.128845,1.128845,1.128845,1.128845,1,1.12884,1.12885,0.0,0.0,1.1288429999999994,1.128843280689641,1.1288390000000006,1.128843391956731,1.1288549999999993,1.128842934897061,1.1288236999999999,1.128819213389513,,,3.909871518992247e-06,7.104644079801954e-06,-3.1947725608097066e-06,52.31727238988483,100.0,88.88888888888896,1.0333299957242966e-05,1.128909037051234,1.1288549999999993,1.1288009629487645,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.673115371079271,52.300054652032735,47.69994534796728,1.128817504734209,66.66666666666667,33.33343176264753,0.0008858690597079999,-0.0,
2025-05-08 07:29:21.365135,1.128845,1.128845,1.128845,1.128845,1,1.12884,1.12885,0.0,0.0,1.1288449999999994,1.128843853793094,1.1288400000000005,1.1288436843282343,1.1288519999999995,1.1288431315735314,1.1288244999999997,1.12882022462914,,,3.716621496563377e-06,6.427039563154239e-06,-2.710418066590862e-06,52.31727238988483,66.66666666666667,88.88888888888896,9.595207103154183e-06,1.1289010306083394,1.1288519999999995,1.1288029693916597,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.453614937721142,52.30005465203272,47.69994534796727,1.1288210045448408,66.66666666666667,50.000221466283946,0.0008858690597079999,-0.0,
2025-05-08 07:29:24.060648,1.128865,1.128865,1.128865,1.128865,1,1.12886,1.12887,0.0,0.0,1.1288489999999993,1.1288509025287294,1.1288430000000003,1.128847559904919,1.1288499999999995,1.128845214280814,1.1288254999999996,1.1288219805260364,,,5.118301718454177e-06,6.165291994214226e-06,-1.0469902757600493e-06,58.90611968165827,66.66666666666667,77.77777777777784,1.0338406595779526e-05,1.1288931277293863,1.1288499999999995,1.1288068722706126,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.192370428377739,58.89809590345675,41.101904096543244,1.1288243643630471,244.44444444142906,66.66706038159835,0.0026576071790795908,-0.0,
2025-05-08 07:29:26.621056,1.128765,1.128765,1.128765,1.128765,1,1.12876,1.12877,0.0,0.0,1.1288329999999995,1.1288222683524862,1.1288360000000002,1.1288325490131155,1.1288429999999996,1.1288375748254984,1.1288254999999996,1.1288197459956035,,,-1.8190519732730337e-06,4.568423200716774e-06,-6.387475173989808e-06,33.77544597060262,33.333333333333336,55.55555555555563,1.674280612465163e-05,1.1288930399807577,1.1288429999999996,1.1287929600192415,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.927778855488453,33.75595579603613,66.24404420396387,1.128905,-435.84905660297954,50.00121807805,-0.006201083417856079,-100.0,
2025-05-08 07:29:26.739916,1.128795,1.128795,1.128795,1.128795,1,1.12873,1.12886,0.0,0.0,1.1288229999999995,1.1288131789016576,1.1288320000000003,1.1288257219198217,1.1288409999999998,1.1288335200802129,1.1288252999999997,1.1288187755644035,,,-4.840408262207774e-06,2.6866569081318644e-06,-7.527065170339638e-06,41.797592711624986,43.33333333332593,47.777777777775384,1.7689748544317547e-05,1.128895184859504,1.1288409999999998,1.1287868151404956,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.392274333650139,41.78464222512397,58.21535777487602,1.1289022,-167.1171171172297,75.00116272116617,-0.0035434762387764884,-70.00000000002221,
